779
  9.19025319165942600e-07  1.63431469190378272e+17
  9.61026674725075425e-07  1.63377065336954112e+17
  1.00604515643221136e-06  1.63300970936496224e+17
  1.03706592663692394e-06  1.63241156479374400e+17
  1.07411546843598523e-06  1.63209791174073728e+17
  1.11230499613648352e-06  1.63135807972728928e+17
  1.13795467892047565e-06  1.63102904379307360e+17
  1.17899417137506914e-06  1.63065935316690496e+17
  1.24140839948310499e-06  1.62993927597040800e+17
  1.31204367976555943e-06  1.62905165922878720e+17
  1.36625877850505856e-06  1.62818746454985824e+17
  1.40699135167857324e-06  1.62774851808942368e+17
  1.46591985366472111e-06  1.62723940584431872e+17
  1.52484835565084483e-06  1.62641679833644576e+17
  1.58009382626294080e-06  1.62593781231895360e+17
  1.63533929687511322e-06  1.62523850113439712e+17
  1.68781299421847402e-06  1.62478436649538560e+17
  1.74856401241542729e-06  1.62417499155152064e+17
  1.82015515294316939e-06  1.62358188659917088e+17
  1.88842475628623023e-06  1.62280148100002816e+17
  1.94253270011382097e-06  1.62230353723646400e+17
  2.03451620462077190e-06  1.62181630727069600e+17
  2.14543748946734002e-06  1.62068780995058944e+17
  2.24012639116552767e-06  1.61992066721017760e+17
  2.33481529286362639e-06  1.61913513410884448e+17
  2.42409340017881881e-06  1.61841671748124864e+17
  2.53304080977337099e-06  1.61776001209645184e+17
  2.64271974130780124e-06  1.61679733581435040e+17
  2.73099933595787272e-06  1.61617299388242944e+17
  2.80845734184243571e-06  1.61556109429717344e+17
  2.87484991831491458e-06  1.61511209527015616e+17
  2.96337335361169467e-06  1.61467122223405408e+17
  3.08509307714498249e-06  1.61395363473055616e+17
  3.18904987451674659e-06  1.61311921185869536e+17
  3.29883058210520176e-06  1.61265920976536224e+17
  3.45484190342501912e-06  1.61179795011254880e+17
  3.63624174123927381e-06  1.61083409486369312e+17
  3.80472464956388436e-06  1.60975544559245280e+17
  3.98797409606907620e-06  1.60899945872291936e+17
  4.20738228271198587e-06  1.60784411168999744e+17
  4.43331089790407173e-06  1.60678870104941376e+17
  4.69861669949435290e-06  1.60566323315841472e+17
  4.94238687865914531e-06  1.60433850253732096e+17
  5.19239770970116846e-06  1.60349161856180128e+17
  5.45479550135660208e-06  1.60221347731039808e+17
  5.67064412065648561e-06  1.60132902600999040e+17
  5.88719713123385564e-06  1.60049912480948352e+17
  6.12036449658938908e-06  1.59965983613234848e+17
  6.30047920634564728e-06  1.59875471635928320e+17
  6.48927869246327033e-06  1.59834072583690656e+17
  6.71073616238771204e-06  1.59741407229682208e+17
  6.87428277014955590e-06  1.59679512613488512e+17
  7.10259751294035634e-06  1.59629919975957088e+17
  7.43083239589792264e-06  1.59528015232848864e+17
  7.68419235055384651e-06  1.59417729430272928e+17
  7.89921579183138984e-06  1.59368166768599456e+17
  8.24697670555962924e-06  1.59286159309917184e+17
  8.58140983352723577e-06  1.59161177613546624e+17
  8.79824663948356538e-06  1.59091755670987712e+17
  9.05444236736396003e-06  1.59038550106329632e+17
  9.43729679134210914e-06  1.58950334453877984e+17
